row_idx,prompt,correct,raw_score
541,How many objects are stationary when the red cube enters the scene?,1,1.0
542,What material is the second object that enters the scene?,1,1.0
543,What shape is the first object to collide with the red cube?,1,1.0
544,What color is the object to collide with the purple object?,1,1.0
545,What is the shape of the stationary rubber object when the purple object enters the scene?,1,1.0
546,What color is the moving rubber object?,1,1.0
547,Are there collisions before the purple cube enters the scene?,1,1.0
548,How many objects enter the scene?,1,1.0
549,How many cylinders enter the scene after the purple object enters the scene?,1,1.0
550,Are there any moving gray objects when the cyan cylinder enters the scene?,1,1.0
551,How many objects are stationary when the cyan cylinder enters the scene?,1,1.0
552,How many stationary rubber objects are there when the blue cube enters the scene?,1,1.0
553,What color is the last object to collide with the blue object?,1,1.0
554,What is the color of the first object to collide with the blue object?,1,1.0
555,What shape is the second object that enters the scene?,1,1.0
556,What is the shape of the rubber object that is moving when the video ends?,1,1.0
557,What is the shape of the moving metal object when the blue object enters the scene?,1,1.0
558,Are there any cyan objects that enter the scene before the metal cube enters the scene?,1,1.0
559,How many collisions happen before the metal cube enters the scene?,1,1.0
560,How many objects enter the scene?,1,1.0
561,Are there any stationary objects when the metal object enters the scene?,1,1.0
562,How many moving objects are there when the video ends?,0,0.0
563,How many blue objects are stationary when the video ends?,1,1.0
564,What is the material of the object to collide with the cyan object?,1,1.0
565,What color is the object to collide with the blue object?,1,1.0
566,What color is the object to collide with the cyan object?,1,1.0
567,What is the material of the moving cylinder when the video ends?,0,0.0
568,What shape is the object that is moving when the video begins?,1,1.0
569,Are there any yellow objects that enter the scene after the metal object enters the scene?,1,1.0
570,How many objects enter the scene?,1,1.0
571,How many rubber spheres enter the scene before the red object enters the scene?,1,1.0
572,Are there any moving spheres?,1,1.0
573,How many moving objects are there when the video ends?,0,0.0
574,How many purple objects are moving when the video begins?,1,1.0
575,What is the shape of the last object to collide with the red object?,1,1.0
576,What is the material of the first object to collide with the red object?,1,1.0
577,What is the shape of the object to collide with the rubber cylinder?,0,0.0
578,What is the material of the cylinder that is stationary when the video begins?,1,1.0
579,What material is the cylinder that is moving when the video ends?,1,1.0
580,Are there any spheres that enter the scene?,1,1.0
581,How many collisions happen after the rubber cylinder enters the scene?,0,0.0
582,How many rubber objects enter the scene?,1,1.0
583,Are there any moving purple objects?,1,1.0
584,How many stationary yellow objects are there when the video begins?,1,1.0
585,How many purple objects are moving when the video ends?,1,1.0
586,What shape is the last object to collide with the blue cube?,1,1.0
587,What color is the object that enters the scene?,0,0.0
588,What is the color of the object to collide with the cyan object?,0,0.0
589,What shape is the rubber object that is moving when the video ends?,1,1.0
590,What shape is the moving metal object when the video begins?,1,1.0
591,Are there any cyan spheres that enter the scene?,0,0.0
592,How many objects enter the scene?,1,1.0
593,How many red spheres enter the scene after the gray sphere enters the scene?,1,1.0
594,Are there any stationary green objects?,1,1.0
595,How many metal objects are moving?,1,1.0
596,How many moving rubber objects are there when the video ends?,1,1.0
597,What color is the first object to collide with the cyan cylinder?,1,1.0
598,What material is the object to collide with the metal cylinder?,1,1.0
599,What material is the second object that enters the scene?,0,0.0
600,What is the color of the object that is stationary when the video begins?,1,1.0
601,What is the material of the stationary cylinder when the video begins?,1,1.0
602,Are there any blue cylinders that enter the scene before the sphere enters the scene?,1,1.0
603,How many blue cylinders enter the scene?,1,1.0
604,How many blue cylinders enter the scene before the sphere enters the scene?,1,1.0
605,Are there any stationary yellow objects when the video begins?,1,1.0
606,How many metal objects are moving when the video ends?,1,1.0
607,How many moving yellow objects are there when the sphere enters the scene?,1,1.0
608,What is the color of the last object to collide with the blue cylinder?,1,1.0
609,What color is the first object that enters the scene?,0,0.0
610,What material is the object to collide with the gray cylinder?,1,1.0
611,What color is the metal cylinder that is stationary when the blue object enters the scene?,1,1.0
612,What material is the cylinder that is moving when the sphere enters the scene?,1,1.0
613,Are there collisions before the sphere enters the scene?,0,0.0
614,How many blue objects enter the scene before the sphere enters the scene?,1,1.0
615,How many collisions happen after the sphere enters the scene?,1,1.0
616,Are there any moving brown objects when the blue sphere exits the scene?,1,1.0
617,How many moving objects are there when the video ends?,0,0.0
618,How many stationary spheres are there when the video begins?,1,1.0
619,What shape is the last object to collide with the metal sphere?,1,1.0
620,What is the shape of the object to collide with the gray object?,1,1.0
621,What color is the last object to collide with the metal sphere?,1,1.0
622,What is the color of the rubber cube that is moving when the video ends?,1,1.0
623,What shape is the stationary object when the yellow cube enters the scene?,1,1.0
624,Are there any yellow cubes that exit the scene?,1,1.0
625,How many objects exit the scene after the yellow cube enters the scene?,1,1.0
626,How many objects enter the scene?,1,1.0
627,Are there any stationary cyan objects?,1,1.0
628,How many moving spheres are there?,1,1.0
629,How many moving cylinders are there when the video ends?,1,1.0
630,What is the color of the first object to collide with the purple object?,1,1.0
631,What color is the last object that enters the scene?,1,1.0
632,What is the material of the first object to collide with the purple cylinder?,1,1.0
633,What color is the stationary cylinder?,1,1.0
634,What material is the stationary blue cylinder when the video begins?,1,1.0
635,Are there any cyan cylinders that enter the scene?,1,1.0
636,How many collisions happen?,0,0.0
