row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt,src_idx_image
164,video_10159_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10159,8,1,1.0,descriptive,How many collisions happen?,5758
165,video_10172_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,Are there any stationary cylinders when the video begins?,4100
166,video_10172_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,How many stationary metal objects are there when the video begins?,930
167,video_10172_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,How many stationary spheres are there when the yellow object enters the scene?,1168
168,video_10172_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,What is the shape of the last object to collide with the yellow cylinder?,6974
169,video_10172_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,What color is the last object to collide with the yellow cylinder?,965
170,video_10172_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,What is the color of the second object that enters the scene?,372
171,video_10172_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,What color is the stationary rubber object when the yellow cylinder enters the scene?,2454
172,video_10172_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,What shape is the moving rubber object when the video ends?,1494
173,video_10172_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,Are there any rubber spheres that enter the scene after the yellow cylinder enters the scene?,7398
174,video_10172_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,How many metal cylinders enter the scene before the sphere enters the scene?,2809
175,video_10172_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,How many cylinders enter the scene before the sphere enters the scene?,2134
176,video_10193_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,Are there any stationary green objects?,1891
177,video_10193_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,How many objects are stationary when the brown object enters the scene?,3163
178,video_10193_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,0,0.0,descriptive,How many objects are moving when the video ends?,3743
179,video_10193_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,What is the color of the last object that enters the scene?,3050
180,video_10193_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,What is the shape of the first object to collide with the brown cube?,4886
181,video_10193_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,0,0.0,descriptive,What color is the object to collide with the metal cylinder?,3386
182,video_10193_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,What material is the yellow object that is stationary when the brown cube enters the scene?,4606
183,video_10193_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,What shape is the rubber object that is stationary?,4065
184,video_10193_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,Are there any green spheres that enter the scene after the brown cube enters the scene?,6715
185,video_10193_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,How many yellow cubes enter the scene after the yellow cylinder enters the scene?,223
186,video_10193_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,How many brown cubes enter the scene?,92
187,video_10200_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,Are there any moving green objects when the video begins?,5954
188,video_10200_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,How many objects are moving?,5641
189,video_10200_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,How many objects are moving when the video ends?,3119
190,video_10200_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,What shape is the last object to collide with the metal cylinder?,3111
191,video_10200_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,0,0.0,descriptive,What is the color of the first object to collide with the metal cylinder?,7145
192,video_10200_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,What material is the object to collide with the red sphere?,146
193,video_10200_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,What color is the stationary metal cube when the metal sphere enters the scene?,3789
194,video_10200_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,0,0.0,descriptive,What shape is the moving object when the video begins?,926
195,video_10200_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,Are there collisions after the metal sphere enters the scene?,1597
196,video_10200_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,How many collisions happen?,6895
197,video_10200_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,How many collisions happen after the metal sphere enters the scene?,4322
198,video_10203_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,Are there any moving brown objects when the gray cylinder enters the scene?,7253
199,video_10203_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,How many stationary objects are there when the gray cylinder enters the scene?,3679
200,video_10203_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,How many cyan objects are stationary when the video ends?,963
201,video_10203_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,What is the color of the first object to collide with the metal cylinder?,4492
202,video_10203_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,What color is the last object that enters the scene?,1247
203,video_10203_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,0,0.0,descriptive,What is the color of the first object to collide with the gray cylinder?,163
204,video_10203_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,What is the material of the cylinder that is stationary when the gray object enters the scene?,3716
205,video_10203_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,What color is the metal object that is stationary when the cube enters the scene?,2506
206,video_10203_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,Are there any cubes that enter the scene?,3872
207,video_10203_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,0,0.0,descriptive,How many collisions happen after the cube enters the scene?,6322
208,video_10203_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,How many collisions happen?,3058
209,video_10204_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,Are there any moving green objects?,2425
210,video_10204_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,How many stationary spheres are there when the gray cylinder enters the scene?,2350
211,video_10204_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,How many gray objects are moving?,6257
212,video_10204_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What is the color of the last object that enters the scene?,4215
213,video_10204_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What color is the object to collide with the rubber cube?,1276
214,video_10204_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What is the shape of the last object to collide with the purple object?,4415
215,video_10204_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What is the shape of the stationary object when the video begins?,4569
216,video_10204_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What color is the stationary cube when the rubber cylinder enters the scene?,2658
217,video_10204_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,Are there any cylinders that enter the scene?,5204
218,video_10204_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,How many objects enter the scene?,3127
219,video_10204_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,How many collisions happen?,4044
220,video_10217_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,Are there any moving metal objects when the cube exits the scene?,6754
221,video_10217_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,0,0.0,descriptive,How many objects are stationary when the video ends?,1099
222,video_10217_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,How many gray objects are moving when the metal cylinder enters the scene?,5652
223,video_10217_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,What color is the first object to collide with the blue sphere?,5229
224,video_10217_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,0,0.0,descriptive,What color is the last object to collide with the rubber cylinder?,2064
225,video_10217_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,What shape is the first object to collide with the blue object?,1096
226,video_10217_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,What is the shape of the stationary gray object when the video begins?,1062
227,video_10217_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,What material is the object that is moving when the video begins?,3963
228,video_10217_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,Are there any rubber objects that exit the scene before the red object enters the scene?,5977
229,video_10217_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,How many collisions happen after the red object enters the scene?,1769
230,video_10217_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,How many collisions happen before the metal object enters the scene?,3627
231,video_10226_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,0,0.0,descriptive,Are there any stationary rubber objects when the video ends?,5298
232,video_10226_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,0,0.0,descriptive,How many moving objects are there when the video begins?,3012
233,video_10226_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,1,1.0,descriptive,How many moving rubber objects are there when the video begins?,4563
