row_idx,question,correct,image_path
199,How many stationary objects are there when the gray cylinder enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
200,How many cyan objects are stationary when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
201,What is the color of the first object to collide with the metal cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
202,What color is the last object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
203,What is the color of the first object to collide with the gray cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
204,What is the material of the cylinder that is stationary when the gray object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
205,What color is the metal object that is stationary when the cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
206,Are there any cubes that enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
207,How many collisions happen after the cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
208,How many collisions happen?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10203/concat.jpg
209,Are there any moving green objects?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
210,How many stationary spheres are there when the gray cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
211,How many gray objects are moving?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
212,What is the color of the last object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
213,What color is the object to collide with the rubber cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
214,What is the shape of the last object to collide with the purple object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
215,What is the shape of the stationary object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
216,What color is the stationary cube when the rubber cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
217,Are there any cylinders that enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
218,How many objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
219,How many collisions happen?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10204/concat.jpg
220,Are there any moving metal objects when the cube exits the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
221,How many objects are stationary when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
222,How many gray objects are moving when the metal cylinder enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
223,What color is the first object to collide with the blue sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
224,What color is the last object to collide with the rubber cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
225,What shape is the first object to collide with the blue object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
226,What is the shape of the stationary gray object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
227,What material is the object that is moving when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
228,Are there any rubber objects that exit the scene before the red object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
229,How many collisions happen after the red object enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
230,How many collisions happen before the metal object enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10217/concat.jpg
231,Are there any stationary rubber objects when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
232,How many moving objects are there when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
233,How many moving rubber objects are there when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
234,What shape is the last object to collide with the brown cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
235,What color is the first object to collide with the gray cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
236,What shape is the first object to collide with the gray object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
237,What color is the stationary object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
238,What material is the moving cube when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
239,Are there collisions?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
240,How many objects enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
241,How many collisions happen?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10226/concat.jpg
242,Are there any moving metal objects when the cylinder exits the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
243,How many moving objects are there when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
244,How many blue objects are stationary when the blue sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
245,What is the color of the first object to collide with the purple sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
246,What is the color of the object to collide with the cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
247,What shape is the object to collide with the blue sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
248,What is the shape of the metal object that is moving when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
249,What material is the brown object that is moving when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
250,Are there any cylinders that exit the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
251,How many metal cubes enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
252,How many collisions happen?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10244/concat.jpg
253,Are there any stationary cylinders when the cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
254,How many moving rubber objects are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
255,How many moving metal objects are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
256,What material is the object to collide with the gray cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
257,What is the material of the first object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
258,What color is the last object to collide with the brown object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
259,What material is the moving gray object when the cyan object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
260,What is the color of the stationary object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
261,Are there any objects that exit the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
262,How many metal objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
263,How many objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10257/concat.jpg
264,Are there any stationary red objects?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10260/concat.jpg
265,How many moving rubber objects are there?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10260/concat.jpg
266,How many moving objects are there when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10260/concat.jpg
267,What is the color of the last object that exits the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10260/concat.jpg
268,What material is the object to collide with the metal sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_10000-11000/video_10260/concat.jpg
