row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt
170,video_10172_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,What is the color of the second object that enters the scene?
171,video_10172_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,What color is the stationary rubber object when the yellow cylinder enters the scene?
172,video_10172_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,What shape is the moving rubber object when the video ends?
173,video_10172_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,Are there any rubber spheres that enter the scene after the yellow cylinder enters the scene?
174,video_10172_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,How many metal cylinders enter the scene before the sphere enters the scene?
175,video_10172_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10172,8,1,1.0,descriptive,How many cylinders enter the scene before the sphere enters the scene?
176,video_10193_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,Are there any stationary green objects?
177,video_10193_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,How many objects are stationary when the brown object enters the scene?
178,video_10193_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,0,0.0,descriptive,How many objects are moving when the video ends?
179,video_10193_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,What is the color of the last object that enters the scene?
180,video_10193_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,What is the shape of the first object to collide with the brown cube?
181,video_10193_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,0,0.0,descriptive,What color is the object to collide with the metal cylinder?
182,video_10193_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,What material is the yellow object that is stationary when the brown cube enters the scene?
183,video_10193_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,What shape is the rubber object that is stationary?
184,video_10193_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,Are there any green spheres that enter the scene after the brown cube enters the scene?
185,video_10193_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,How many yellow cubes enter the scene after the yellow cylinder enters the scene?
186,video_10193_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10193,8,1,1.0,descriptive,How many brown cubes enter the scene?
187,video_10200_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,Are there any moving green objects when the video begins?
188,video_10200_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,How many objects are moving?
189,video_10200_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,How many objects are moving when the video ends?
190,video_10200_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,What shape is the last object to collide with the metal cylinder?
191,video_10200_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,0,0.0,descriptive,What is the color of the first object to collide with the metal cylinder?
192,video_10200_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,What material is the object to collide with the red sphere?
193,video_10200_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,What color is the stationary metal cube when the metal sphere enters the scene?
194,video_10200_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,0,0.0,descriptive,What shape is the moving object when the video begins?
195,video_10200_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,Are there collisions after the metal sphere enters the scene?
196,video_10200_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,How many collisions happen?
197,video_10200_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10200,8,1,1.0,descriptive,How many collisions happen after the metal sphere enters the scene?
198,video_10203_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,Are there any moving brown objects when the gray cylinder enters the scene?
199,video_10203_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,How many stationary objects are there when the gray cylinder enters the scene?
200,video_10203_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,How many cyan objects are stationary when the video ends?
201,video_10203_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,What is the color of the first object to collide with the metal cylinder?
202,video_10203_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,What color is the last object that enters the scene?
203,video_10203_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,0,0.0,descriptive,What is the color of the first object to collide with the gray cylinder?
204,video_10203_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,What is the material of the cylinder that is stationary when the gray object enters the scene?
205,video_10203_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,What color is the metal object that is stationary when the cube enters the scene?
206,video_10203_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,Are there any cubes that enter the scene?
207,video_10203_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,0,0.0,descriptive,How many collisions happen after the cube enters the scene?
208,video_10203_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10203,8,1,1.0,descriptive,How many collisions happen?
209,video_10204_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,Are there any moving green objects?
210,video_10204_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,How many stationary spheres are there when the gray cylinder enters the scene?
211,video_10204_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,How many gray objects are moving?
212,video_10204_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What is the color of the last object that enters the scene?
213,video_10204_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What color is the object to collide with the rubber cube?
214,video_10204_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What is the shape of the last object to collide with the purple object?
215,video_10204_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What is the shape of the stationary object when the video begins?
216,video_10204_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,What color is the stationary cube when the rubber cylinder enters the scene?
217,video_10204_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,Are there any cylinders that enter the scene?
218,video_10204_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,How many objects enter the scene?
219,video_10204_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10204,8,1,1.0,descriptive,How many collisions happen?
220,video_10217_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,Are there any moving metal objects when the cube exits the scene?
221,video_10217_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,0,0.0,descriptive,How many objects are stationary when the video ends?
222,video_10217_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,How many gray objects are moving when the metal cylinder enters the scene?
223,video_10217_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,What color is the first object to collide with the blue sphere?
224,video_10217_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,0,0.0,descriptive,What color is the last object to collide with the rubber cylinder?
225,video_10217_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,What shape is the first object to collide with the blue object?
226,video_10217_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,What is the shape of the stationary gray object when the video begins?
227,video_10217_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,What material is the object that is moving when the video begins?
228,video_10217_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,Are there any rubber objects that exit the scene before the red object enters the scene?
229,video_10217_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,How many collisions happen after the red object enters the scene?
230,video_10217_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10217,8,1,1.0,descriptive,How many collisions happen before the metal object enters the scene?
231,video_10226_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,0,0.0,descriptive,Are there any stationary rubber objects when the video ends?
232,video_10226_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,0,0.0,descriptive,How many moving objects are there when the video begins?
233,video_10226_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,1,1.0,descriptive,How many moving rubber objects are there when the video begins?
234,video_10226_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,1,1.0,descriptive,What shape is the last object to collide with the brown cylinder?
235,video_10226_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,0,0.0,descriptive,What color is the first object to collide with the gray cylinder?
236,video_10226_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,0,0.0,descriptive,What shape is the first object to collide with the gray object?
237,video_10226_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,1,1.0,descriptive,What color is the stationary object when the video begins?
238,video_10226_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,1,1.0,descriptive,What material is the moving cube when the video begins?
239,video_10226_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,1,1.0,descriptive,Are there collisions?
240,video_10226_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10226,8,1,1.0,descriptive,How many objects enter the scene?
