row_idx,prompt,correct,raw_score,src_idx_text
233,Are there any moving red objects when the gray sphere enters the scene?,1,1.0,4563
234,"Without the cylinder, which of the following will not happen?
Options:
A. The rubber cube and the rubber sphere collide
B. The metal sphere collides with the brown object
C. The rubber sphere collides with the purple object
D. The rubber cube and the brown object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6933
235,How many moving objects are there when the video ends?,0,0.0,4817
236,"If the yellow sphere is removed, which event will happen?
Options:
A. The cylinder and the cyan sphere collide
B. The cube and the purple sphere collide
C. The cylinder collides with the cube
D. The brown sphere collides with the purple object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7361
237,What shape is the first object to collide with the cyan sphere?,1,1.0,2302
238,How many brown objects enter the scene before the purple cube enters the scene?,1,1.0,5320
239,How many red spheres exit the scene?,1,1.0,3758
240,What is the material of the object to collide with the rubber cube?,1,1.0,3720
241,What is the shape of the object to collide with the blue cube?,1,1.0,3479
242,"If the cyan object is removed, which of the following will not happen?
Options:
A. The red cylinder and the green cylinder collide
B. The metal cylinder and the rubber sphere collide
C. The red object and the yellow object collide
D. The blue cylinder and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6944
243,What is the color of the last object that enters the scene?,1,1.0,5292
244,What shape is the blue object that is stationary when the video ends?,1,1.0,1227
245,What is the color of the sphere that is moving when the yellow sphere exits the scene?,1,1.0,2492
246,"What will not happen without the purple cylinder?
Options:
A. The brown cube and the gray cube collide
B. The brown object and the rubber cylinder collide
C. The green object and the gray object collide
D. The sphere collides with the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7434
247,How many brown cubes exit the scene?,1,1.0,3363
248,What shape is the object to collide with the gray cylinder?,1,1.0,3017
249,What color is the stationary sphere?,1,1.0,39
250,What material is the object to collide with the metal cube?,1,1.0,3633
251,"Which of the following is not responsible for the blue metal object's exit?
Options:
A. the presence of the cyan sphere
B. the collision between the blue rubber sphere and the cylinder
C. the blue metal sphere's colliding with the cyan object
D. the blue rubber sphere's entrance
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5768
252,"What will happen next?
Options:
A. The green cube and the cyan cube collide
B. The purple sphere and the rubber cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6487
253,Are there any rubber cylinders that exit the scene?,1,1.0,2538
254,How many rubber spheres enter the scene?,1,1.0,2969
255,"Which of the following will happen if the gray metal cube is removed?
Options:
A. The cyan cube and the cylinder collide
B. The rubber cube collides with the cylinder
C. The cyan object collides with the rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,7026
256,What is the material of the last object to collide with the cyan sphere?,1,1.0,3094
257,What material is the first object that enters the scene?,0,0.0,2148
258,How many cubes are moving?,1,1.0,2125
259,How many collisions happen after the green sphere enters the scene?,0,0.0,1946
260,"What will happen next?
Options:
A. The rubber sphere collides with the cylinder
B. The rubber cube and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6592
261,What is the material of the object that exits the scene?,1,1.0,4226
262,What is the material of the object to collide with the purple sphere?,0,0.0,91
263,"Which of the following is responsible for the collision between the cylinder and the green sphere?
Options:
A. the blue object's colliding with the cylinder
B. the blue sphere's entrance
C. the blue object's colliding with the gray sphere
D. the presence of the blue sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",0,0.0,5637
264,How many collisions happen after the cube enters the scene?,1,1.0,2198
265,How many cubes are moving when the gray object enters the scene?,1,1.0,1574
266,How many rubber cubes enter the scene before the green cube enters the scene?,0,0.0,130
267,"Without the cyan cylinder, which of the following will not happen?
Options:
A. The blue rubber cylinder collides with the sphere
B. The metal cylinder collides with the blue rubber object
C. The metal cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6797
268,What is the color of the last object to collide with the sphere?,1,1.0,3411
269,How many red objects enter the scene after the blue cylinder enters the scene?,1,1.0,5100
270,How many objects are stationary when the rubber sphere enters the scene?,1,1.0,519
271,How many collisions happen before the brown object enters the scene?,1,1.0,1890
272,"What will happen next?
Options:
A. The red object collides with the yellow cylinder
B. The red object and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6668
273,How many rubber cylinders exit the scene after the rubber cylinder enters the scene?,1,1.0,2989
274,Are there any moving spheres when the video ends?,1,1.0,4541
275,How many moving objects are there when the video ends?,0,0.0,2202
276,How many collisions happen after the purple cube enters the scene?,1,1.0,4375
277,"Which event will happen next?
Options:
A. The cube and the rubber sphere collide
B. The rubber cylinder collides with the red sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6410
278,How many collisions happen before the sphere enters the scene?,1,1.0,3374
279,"Which of the following is not responsible for the collision between the blue cube and the green cylinder?
Options:
A. the presence of the blue metal cylinder
B. the presence of the brown object
C. the blue cube's colliding with the blue cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5923
