question_id,prompt,answer,correct,raw_score
video_10217_0,"What will not happen if the cylinder is removed?
Options:
A. The yellow object collides with the green cube
B. The green cube collides with the red object
C. The brown object collides with the yellow cube
D. The green sphere and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10217_1,How many objects enter the scene?,,0,0.0
video_10217_2,"Which of the following is responsible for the collision between the green object and the red object?
Options:
A. the collision between the red sphere and the brown cylinder
B. the presence of the metal cylinder
C. the brown sphere's entering the scene
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10217_3,What material is the yellow object that is stationary when the purple cylinder enters the scene?,,1,1.0
video_10217_4,What color is the stationary cube when the video begins?,,0,0.0
video_10217_5,What shape is the stationary metal object?,,1,1.0
video_10217_6,What is the material of the blue object that is stationary when the video ends?,,1,1.0
video_10217_7,What shape is the first object to collide with the rubber cube?,,1,1.0
video_10217_8,"Which of the following is responsible for the collision between the blue sphere and the purple sphere?
Options:
A. the purple sphere's colliding with the gray cylinder
B. the purple object's colliding with the cyan object
C. the gray cylinder's entrance
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10217_9,How many collisions happen before the rubber sphere exits the scene?,,1,1.0
video_10217_10,How many collisions happen after the rubber cylinder enters the scene?,,1,1.0
video_10226_0,How many brown cylinders exit the scene after the cube enters the scene?,,0,0.0
video_10226_1,Are there any stationary brown objects when the video ends?,,0,0.0
video_10226_2,Are there any moving red objects when the gray sphere enters the scene?,,1,1.0
video_10226_3,"Without the cylinder, which of the following will not happen?
Options:
A. The rubber cube and the rubber sphere collide
B. The metal sphere collides with the brown object
C. The rubber sphere collides with the purple object
D. The rubber cube and the brown object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10226_4,How many moving objects are there when the video ends?,,0,0.0
video_10226_5,"If the yellow sphere is removed, which event will happen?
Options:
A. The cylinder and the cyan sphere collide
B. The cube and the purple sphere collide
C. The cylinder collides with the cube
D. The brown sphere collides with the purple object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_10226_6,What shape is the first object to collide with the cyan sphere?,,1,1.0
video_10226_7,How many brown objects enter the scene before the purple cube enters the scene?,,1,1.0
video_10226_8,How many red spheres exit the scene?,,1,1.0
video_10226_9,What is the material of the object to collide with the rubber cube?,,1,1.0
video_10226_10,What is the shape of the object to collide with the blue cube?,,1,1.0
video_10244_0,"If the cyan object is removed, which of the following will not happen?
Options:
A. The red cylinder and the green cylinder collide
B. The metal cylinder and the rubber sphere collide
C. The red object and the yellow object collide
D. The blue cylinder and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10244_1,What is the color of the last object that enters the scene?,,1,1.0
video_10244_2,What shape is the blue object that is stationary when the video ends?,,1,1.0
video_10244_3,What is the color of the sphere that is moving when the yellow sphere exits the scene?,,1,1.0
video_10244_4,"What will not happen without the purple cylinder?
Options:
A. The brown cube and the gray cube collide
B. The brown object and the rubber cylinder collide
C. The green object and the gray object collide
D. The sphere collides with the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10244_5,How many brown cubes exit the scene?,,1,1.0
video_10244_6,What shape is the object to collide with the gray cylinder?,,1,1.0
video_10244_7,What color is the stationary sphere?,,1,1.0
video_10244_8,What material is the object to collide with the metal cube?,,1,1.0
video_10244_9,"Which of the following is not responsible for the blue metal object's exit?
Options:
A. the presence of the cyan sphere
B. the collision between the blue rubber sphere and the cylinder
C. the blue metal sphere's colliding with the cyan object
D. the blue rubber sphere's entrance
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10244_10,"What will happen next?
Options:
A. The green cube and the cyan cube collide
B. The purple sphere and the rubber cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10257_0,Are there any rubber cylinders that exit the scene?,,1,1.0
video_10257_1,How many rubber spheres enter the scene?,,1,1.0
video_10257_2,"Which of the following will happen if the gray metal cube is removed?
Options:
A. The cyan cube and the cylinder collide
B. The rubber cube collides with the cylinder
C. The cyan object collides with the rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_10257_3,What is the material of the last object to collide with the cyan sphere?,,1,1.0
video_10257_4,What material is the first object that enters the scene?,,0,0.0
video_10257_5,How many cubes are moving?,,1,1.0
video_10257_6,How many collisions happen after the green sphere enters the scene?,,0,0.0
video_10257_7,"What will happen next?
Options:
A. The rubber sphere collides with the cylinder
B. The rubber cube and the cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_10257_8,What is the material of the object that exits the scene?,,1,1.0
video_10257_9,What is the material of the object to collide with the purple sphere?,,0,0.0
video_10257_10,"Which of the following is responsible for the collision between the cylinder and the green sphere?
Options:
A. the blue object's colliding with the cylinder
B. the blue sphere's entrance
C. the blue object's colliding with the gray sphere
D. the presence of the blue sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_10260_0,How many collisions happen after the cube enters the scene?,,1,1.0
video_10260_1,How many cubes are moving when the gray object enters the scene?,,1,1.0
video_10260_2,How many rubber cubes enter the scene before the green cube enters the scene?,,0,0.0
video_10260_3,"Without the cyan cylinder, which of the following will not happen?
Options:
A. The blue rubber cylinder collides with the sphere
B. The metal cylinder collides with the blue rubber object
C. The metal cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
